cnd,test_eye,transient_counts,cdt,mdt,dtstd,key_press_list,tc_l,cdt_l,mdt_l,dtstd_l,key_press_list_l
6,1,16,3.9963207244873047,0.4995400905609131,0.09056944977600936,"[0.5888910293579102, 0.3098030090332031, 0.47762084007263184, 0.5256867408752441, 0.565546989440918, 0.49373888969421387, 0.6053740978240967, 0.4296591281890869]",8,3.782931327819824,0.7565862655639648,0.4576143949975549,"[0.39770007133483887, 0.32572197914123535, 1.0860049724578857, 0.47776198387145996, 1.4957423210144043]"
6,1,18,4.915240287780762,0.546137809753418,0.2433686270383397,"[0.6055841445922852, 0.4058830738067627, 1.0535540580749512, 0.6378686428070068, 0.21387100219726562, 0.7256100177764893, 0.5175161361694336, 0.5256199836730957, 0.22973322868347168]",8,4.336756467819214,0.4336756467819214,0.2754429944453053,"[0.18980193138122559, 0.413715124130249, 0.23723602294921875, 0.46971797943115234, 0.2693777084350586, 0.4216806888580322, 1.1418769359588623, 0.669672966003418, 0.17383122444152832, 0.34984588623046875]"
12,1,18,4.979780197143555,0.5533089107937283,0.45780563492977205,"[0.3096740245819092, 1.7816689014434814, 0.7097725868225098, 0.4377870559692383, 0.3737969398498535, 0.3017396926879883, 0.26172804832458496, 0.5657951831817627, 0.23781776428222656]",8,4.0118207931518555,0.4457578659057617,0.14383633448852406,"[0.5179061889648438, 0.5738091468811035, 0.1898801326751709, 0.5178041458129883, 0.4933741092681885, 0.653764009475708, 0.31772398948669434, 0.4778110980987549, 0.2697479724884033]"
9,1,20,5.930837631225586,0.5930837631225586,0.32576865869498434,"[0.38175415992736816, 0.8296477794647217, 1.007314920425415, 0.4133460521697998, 0.469804048538208, 0.5659458637237549, 0.31775832176208496, 1.269714117050171, 0.14181017875671387, 0.5337421894073486]",8,5.536469221115112,0.5536469221115112,0.3356528822640189,"[0.26159071922302246, 0.3979201316833496, 0.36576008796691895, 0.29366111755371094, 0.765639066696167, 0.4775199890136719, 0.3097348213195801, 1.4374940395355225, 0.701862096786499, 0.5252871513366699]"
9,1,16,4.975513935089111,0.6219392418861389,0.37240729368569525,"[0.28563594818115234, 1.2378349304199219, 0.0861968994140625, 1.078918218612671, 0.7816908359527588, 0.6857349872589111, 0.4378790855407715, 0.3816230297088623]",8,5.3328680992126465,0.4444056749343872,0.27445139065051977,"[0.34978675842285156, 0.35778307914733887, 0.15760517120361328, 0.6138248443603516, 0.7977221012115479, 0.30982232093811035, 0.1417219638824463, 0.9016921520233154, 0.08570194244384766, 0.4219040870666504, 0.8775198459625244, 0.31778383255004883]"
9,1,14,3.784273862838745,0.5406105518341064,0.18296430343065406,"[0.9014678001403809, 0.4538908004760742, 0.29384279251098633, 0.46979212760925293, 0.6294751167297363, 0.6221990585327148, 0.4136061668395996]",8,4.410378694534302,0.7350631157557169,0.8283401490922835,"[0.317655086517334, 0.4058506488800049, 0.36552000045776367, 0.46981096267700195, 2.5818848609924316, 0.2696571350097656]"
6,1,10,3.8437447547912598,0.7687489509582519,0.5232409638542056,"[1.7495598793029785, 0.20560097694396973, 0.7413930892944336, 0.49340295791625977, 0.6537878513336182]",8,5.4208924770355225,1.0841784954071045,0.5495329644381748,"[0.4138319492340088, 1.8857457637786865, 1.5176708698272705, 0.9898269176483154, 0.6138169765472412]"
3,1,4,0.47495102882385254,0.23747551441192627,0.06383836269378662,"[0.17363715171813965, 0.3013138771057129]",8,3.1580848693847656,0.3947606086730957,0.21430579781234124,"[0.32530927658081055, 0.24581694602966309, 0.27771687507629395, 0.23731303215026855, 0.35773777961730957, 0.38973116874694824, 0.9428038597106934, 0.3816559314727783]"
9,1,14,1.979114055633545,0.2827305793762207,0.15893402495031028,"[0.2774069309234619, 0.5814981460571289, 0.33326292037963867, 0.03786897659301758, 0.14961504936218262, 0.2417600154876709, 0.35770201683044434]",8,5.150937795639038,1.2877344489097595,1.0421145868868085,"[1.173746109008789, 3.0134949684143066, 0.6459577083587646, 0.31773900985717773]"
3,1,14,3.529672145843506,0.5042388779776437,0.16583333965261718,"[0.4456169605255127, 0.6856138706207275, 0.34169507026672363, 0.41401124000549316, 0.7595429420471191, 0.5974509716033936, 0.28574109077453613]",8,0.8115980625152588,0.4057990312576294,0.17601501941680908,"[0.5818140506744385, 0.2297840118408203]"
9,1,16,3.925713300704956,0.4907141625881195,0.15024447210971048,"[0.46190810203552246, 0.845782995223999, 0.37376832962036133, 0.37383413314819336, 0.5978140830993652, 0.3973376750946045, 0.4537849426269531, 0.42148303985595703]",8,5.183783292770386,0.7405404703957694,0.7199164991987087,"[0.42163705825805664, 0.4056878089904785, 1.1495938301086426, 0.3257129192352295, 0.23772692680358887, 2.3576619625091553, 0.2857627868652344]"
3,1,16,3.349747657775879,0.41871845722198486,0.18010130198945704,"[0.2852652072906494, 0.1736152172088623, 0.23765826225280762, 0.6058449745178223, 0.517812967300415, 0.33400511741638184, 0.4699249267578125, 0.7256209850311279]",8,2.5114715099334717,0.35878164427621023,0.22931465833039266,"[0.1975560188293457, 0.3255331516265869, 0.14162302017211914, 0.30988478660583496, 0.3577263355255127, 0.2855041027069092, 0.8936440944671631]"
0,1,12,3.6171109676361084,0.6028518279393514,0.25392518875300735,"[0.8694531917572021, 0.6615111827850342, 0.41353273391723633, 0.32567715644836426, 0.36548304557800293, 0.9814536571502686]",8,1.5712435245513916,0.7856217622756958,0.3557678461074829,"[0.4298539161682129, 1.1413896083831787]"
3,1,16,4.012606859207153,0.5015758574008942,0.3270679137598891,"[0.25365710258483887, 0.34160375595092773, 1.2935550212860107, 0.4292731285095215, 0.6535239219665527, 0.34177494049072266, 0.4935917854309082, 0.2056272029876709]",8,2.1763274669647217,0.3109039238521031,0.1645779217461234,"[0.3097960948944092, 0.0377500057220459, 0.23778676986694336, 0.44561219215393066, 0.46973419189453125, 0.5178492069244385, 0.15779900550842285]"
9,1,16,3.109243869781494,0.38865548372268677,0.12569302745170488,"[0.18175697326660156, 0.38959574699401855, 0.4056968688964844, 0.35778117179870605, 0.4137451648712158, 0.6212060451507568, 0.25372910499572754, 0.4857327938079834]",8,7.0477776527404785,0.7047777652740479,0.3259669627099609,"[0.4218010902404785, 0.9658510684967041, 0.3653068542480469, 0.981813907623291, 0.38139915466308594, 1.364879846572876, 0.5816380977630615, 0.37375402450561523, 0.9415237903594971, 0.6698098182678223]"
0,1,16,9.228968858718872,1.153621107339859,0.7879856537223456,"[1.5173211097717285, 0.2378091812133789, 0.7333450317382812, 2.3817191123962402, 0.25386810302734375, 1.9818000793457031, 1.6936671733856201, 0.42943906784057617]",8,0.0,0.0,0.0,[]
12,1,18,4.39517068862915,0.48835229873657227,0.3125302668403906,"[0.4297490119934082, 0.6936640739440918, 0.07774901390075684, 0.2697768211364746, 0.5336229801177979, 0.2858600616455078, 0.6936728954315186, 0.23779296875, 1.1732828617095947]",8,2.5403013229370117,0.5080602645874024,0.2992154592871384,"[1.0855400562286377, 0.3657240867614746, 0.4858980178833008, 0.36536216735839844, 0.2377769947052002]"
12,1,16,5.1009368896484375,0.6376171112060547,0.42887986316407556,"[0.36566781997680664, 0.5895071029663086, 0.4057960510253906, 0.5496530532836914, 0.4538710117340088, 1.6298770904541016, 0.16521883010864258, 0.9413459300994873]",8,6.395678758621216,0.7106309731801351,0.5368563572135499,"[0.3258092403411865, 0.15769124031066895, 1.701796293258667, 0.9977359771728516, 1.5496728420257568, 0.38978099822998047, 0.3018150329589844, 0.4858229160308838, 0.48555421829223633]"
3,1,14,2.839214324951172,0.405602046421596,0.12834083976450042,"[0.357651948928833, 0.4696371555328369, 0.42946410179138184, 0.3419010639190674, 0.6456940174102783, 0.1896660327911377, 0.4052000045776367]",8,1.5504217147827148,0.3876054286956787,0.037583439688709634,"[0.34157705307006836, 0.44536876678466797, 0.3896749019622803, 0.37380099296569824]"
0,1,12,2.609337329864502,0.434889554977417,0.10033521935320383,"[0.5569698810577393, 0.5017006397247314, 0.325624942779541, 0.4057328701019287, 0.29352283477783203, 0.5257861614227295]",8,1.1745359897613525,0.29363399744033813,0.06372886768767519,"[0.22150182723999023, 0.3894181251525879, 0.2536289691925049, 0.30998706817626953]"
